"","Transect","Label","Elsamp","Subfamily","SFnumSpp","id"
"379","1982.Allred.G","Utah, USA",3000,"Amblyoponinae",0,57
"380","1982.Allred.G","Utah, USA",3100,"Amblyoponinae",0,58
"381","1982.Allred.G","Utah, USA",3200,"Amblyoponinae",0,59
"382","1982.Allred.G","Utah, USA",3300,"Amblyoponinae",0,60
"383","1982.Allred.G","Utah, USA",3400,"Amblyoponinae",0,61
"384","1982.Moody&Francke.G","W Texas, USA",100,"Amblyoponinae",0,62
"385","1982.Moody&Francke.G","W Texas, USA",200,"Amblyoponinae",0,63
"386","1982.Moody&Francke.G","W Texas, USA",300,"Amblyoponinae",0,64
"387","1982.Moody&Francke.G","W Texas, USA",400,"Amblyoponinae",0,65
"388","1982.Moody&Francke.G","W Texas, USA",500,"Amblyoponinae",0,66
"389","1982.Moody&Francke.G","W Texas, USA",600,"Amblyoponinae",0,67
"390","1982.Moody&Francke.G","W Texas, USA",700,"Amblyoponinae",0,68
"391","1982.Moody&Francke.G","W Texas, USA",800,"Amblyoponinae",0,69
"392","1982.Moody&Francke.G","W Texas, USA",900,"Amblyoponinae",0,70
"393","1982.Moody&Francke.G","W Texas, USA",1000,"Amblyoponinae",0,71
"394","1982.Moody&Francke.G","W Texas, USA",1100,"Amblyoponinae",0,72
"395","1982.Moody&Francke.G","W Texas, USA",1200,"Amblyoponinae",0,73
"396","1982.Moody&Francke.G","W Texas, USA",1300,"Amblyoponinae",0,74
"397","1982.Moody&Francke.G","W Texas, USA",1400,"Amblyoponinae",0,75
"398","1982.Moody&Francke.G","W Texas, USA",1500,"Amblyoponinae",0,76
"399","1982.Moody&Francke.G","W Texas, USA",1600,"Amblyoponinae",0,77
"400","1982.Moody&Francke.G","W Texas, USA",1700,"Amblyoponinae",0,78
"401","1982.Moody&Francke.G","W Texas, USA",1800,"Amblyoponinae",0,79
"402","1982.Moody&Francke.G","W Texas, USA",1900,"Amblyoponinae",0,80
"403","1982.Moody&Francke.G","W Texas, USA",2000,"Amblyoponinae",0,81
"404","1982.Moody&Francke.G","W Texas, USA",2100,"Amblyoponinae",0,82
"405","1982.Moody&Francke.G","W Texas, USA",2200,"Amblyoponinae",0,83
"406","1982.Moody&Francke.G","W Texas, USA",2300,"Amblyoponinae",1,84
"407","1982.Moody&Francke.G","W Texas, USA",2400,"Amblyoponinae",0,85
"408","1983.VanPelt.G","Chisos Mtns, USA",1000,"Amblyoponinae",0,86
"409","1983.VanPelt.G","Chisos Mtns, USA",1100,"Amblyoponinae",0,87
"410","1983.VanPelt.G","Chisos Mtns, USA",1200,"Amblyoponinae",0,88
"411","1983.VanPelt.G","Chisos Mtns, USA",1300,"Amblyoponinae",0,89
"412","1983.VanPelt.G","Chisos Mtns, USA",1400,"Amblyoponinae",0,90
"413","1983.VanPelt.G","Chisos Mtns, USA",1500,"Amblyoponinae",0,91
"414","1983.VanPelt.G","Chisos Mtns, USA",1600,"Amblyoponinae",0,92
"415","1983.VanPelt.G","Chisos Mtns, USA",1700,"Amblyoponinae",0,93
"416","1983.VanPelt.G","Chisos Mtns, USA",1800,"Amblyoponinae",0,94
"417","1983.VanPelt.G","Chisos Mtns, USA",1900,"Amblyoponinae",1,95
"418","1983.VanPelt.G","Chisos Mtns, USA",2000,"Amblyoponinae",0,96
"419","1983.VanPelt.G","Chisos Mtns, USA",2100,"Amblyoponinae",0,97
"420","1983.VanPelt.G","Chisos Mtns, USA",2200,"Amblyoponinae",0,98
"421","1983.VanPelt.G","Chisos Mtns, USA",2300,"Amblyoponinae",0,99
"422","1986.Wheeler&Wheeler.G","Nevada, USA",100,"Amblyoponinae",0,100
"423","1986.Wheeler&Wheeler.G","Nevada, USA",200,"Amblyoponinae",0,101
"424","1986.Wheeler&Wheeler.G","Nevada, USA",300,"Amblyoponinae",0,102
"425","1986.Wheeler&Wheeler.G","Nevada, USA",400,"Amblyoponinae",0,103
"426","1986.Wheeler&Wheeler.G","Nevada, USA",500,"Amblyoponinae",0,104
"427","1986.Wheeler&Wheeler.G","Nevada, USA",600,"Amblyoponinae",0,105
"428","1986.Wheeler&Wheeler.G","Nevada, USA",700,"Amblyoponinae",0,106
"429","1986.Wheeler&Wheeler.G","Nevada, USA",800,"Amblyoponinae",0,107
"430","1986.Wheeler&Wheeler.G","Nevada, USA",900,"Amblyoponinae",0,108
"431","1986.Wheeler&Wheeler.G","Nevada, USA",1000,"Amblyoponinae",0,109
"432","1986.Wheeler&Wheeler.G","Nevada, USA",1100,"Amblyoponinae",0,110
"433","1986.Wheeler&Wheeler.G","Nevada, USA",1200,"Amblyoponinae",0,111
"434","1986.Wheeler&Wheeler.G","Nevada, USA",1300,"Amblyoponinae",0,112
"435","1986.Wheeler&Wheeler.G","Nevada, USA",1400,"Amblyoponinae",0,113
"436","1986.Wheeler&Wheeler.G","Nevada, USA",1500,"Amblyoponinae",0,114
"437","1986.Wheeler&Wheeler.G","Nevada, USA",1600,"Amblyoponinae",0,115
"438","1986.Wheeler&Wheeler.G","Nevada, USA",1700,"Amblyoponinae",0,116
"439","1986.Wheeler&Wheeler.G","Nevada, USA",1800,"Amblyoponinae",0,117
"440","1986.Wheeler&Wheeler.G","Nevada, USA",1900,"Amblyoponinae",0,118
"441","1986.Wheeler&Wheeler.G","Nevada, USA",2000,"Amblyoponinae",0,119
"442","1986.Wheeler&Wheeler.G","Nevada, USA",2100,"Amblyoponinae",1,120
"443","1986.Wheeler&Wheeler.G","Nevada, USA",2200,"Amblyoponinae",0,121
"444","1986.Wheeler&Wheeler.G","Nevada, USA",2300,"Amblyoponinae",0,122
"445","1986.Wheeler&Wheeler.G","Nevada, USA",2400,"Amblyoponinae",0,123
"446","1986.Wheeler&Wheeler.G","Nevada, USA",2500,"Amblyoponinae",0,124
"447","1986.Wheeler&Wheeler.G","Nevada, USA",2600,"Amblyoponinae",0,125
"448","1986.Wheeler&Wheeler.G","Nevada, USA",2700,"Amblyoponinae",0,126
"449","1986.Wheeler&Wheeler.G","Nevada, USA",2800,"Amblyoponinae",0,127
"450","1986.Wheeler&Wheeler.G","Nevada, USA",2900,"Amblyoponinae",0,128
"451","1986.Wheeler&Wheeler.G","Nevada, USA",3000,"Amblyoponinae",0,129
"452","1986.Wheeler&Wheeler.G","Nevada, USA",3100,"Amblyoponinae",0,130
"453","1986.Wheeler&Wheeler.G","Nevada, USA",3200,"Amblyoponinae",0,131
"454","1986.Wheeler&Wheeler.G","Nevada, USA",3300,"Amblyoponinae",0,132
"455","1986.Wheeler&Wheeler.G","Nevada, USA",3400,"Amblyoponinae",0,133
"456","1986.Wheeler&Wheeler.G","Nevada, USA",3500,"Amblyoponinae",0,134
"457","1986.Wheeler&Wheeler.G","Nevada, USA",3600,"Amblyoponinae",0,135
"458","1986.Wheeler&Wheeler.G","Nevada, USA",3700,"Amblyoponinae",0,136
"459","1997.Samson et al.A","Mt Isarog, Philippines",250,"Amblyoponinae",0,137
"461","1997.Samson et al.A","Mt Isarog, Philippines",475,"Amblyoponinae",0,139
"466","1997.Samson et al.A","Mt Isarog, Philippines",900,"Amblyoponinae",0,144
"468","1997.Samson et al.A","Mt Isarog, Philippines",1125,"Amblyoponinae",0,146
"470","1997.Samson et al.A","Mt Isarog, Philippines",1350,"Amblyoponinae",0,148
"472","1997.Samson et al.A","Mt Isarog, Philippines",1550,"Amblyoponinae",0,150
"474","1997.Samson et al.A","Mt Isarog, Philippines",1750,"Amblyoponinae",0,152
"475","1998.Fisher.whole","Ambohitsitondroina, Madagascar",25,"Amblyoponinae",3,153
"479","1998.Fisher.whole","Ambohitsitondroina, Madagascar",425,"Amblyoponinae",5,157
"483","1998.Fisher.whole","Ambohitsitondroina, Madagascar",825,"Amblyoponinae",5,161
"484","1998.Fisher.whole","Ambohitsitondroina, Madagascar",875,"Amblyoponinae",7,162
"487","1998.Fisher.whole","Ambohitsitondroina, Madagascar",1200,"Amblyoponinae",3,165
"491","1998.Fisher.whole","Ambohitsitondroina, Madagascar",1565,"Amblyoponinae",0,169
"495","1998.Fisher.whole","Ambohitsitondroina, Madagascar",1985,"Amblyoponinae",0,173
"496","2003.Araujo&Fernandes.A","Espinhaco, Brazil",800,"Amblyoponinae",0,174
"497","2003.Araujo&Fernandes.A","Espinhaco, Brazil",900,"Amblyoponinae",0,175
"498","2003.Araujo&Fernandes.A","Espinhaco, Brazil",1000,"Amblyoponinae",0,176
"499","2003.Araujo&Fernandes.A","Espinhaco, Brazil",1100,"Amblyoponinae",0,177
"500","2003.Araujo&Fernandes.A","Espinhaco, Brazil",1200,"Amblyoponinae",0,178
"501","2003.Araujo&Fernandes.A","Espinhaco, Brazil",1300,"Amblyoponinae",0,179
"502","2003.Araujo&Fernandes.A","Espinhaco, Brazil",1400,"Amblyoponinae",0,180
"503","2003.Araujo&Fernandes.A","Espinhaco, Brazil",1500,"Amblyoponinae",0,181
"504","2003.Hellrigl.G","South Tirol, Italy",200,"Amblyoponinae",0,182
"505","2003.Hellrigl.G","South Tirol, Italy",300,"Amblyoponinae",0,183
"506","2003.Hellrigl.G","South Tirol, Italy",400,"Amblyoponinae",0,184
"507","2003.Hellrigl.G","South Tirol, Italy",500,"Amblyoponinae",0,185
"508","2003.Hellrigl.G","South Tirol, Italy",600,"Amblyoponinae",0,186
"509","2003.Hellrigl.G","South Tirol, Italy",700,"Amblyoponinae",0,187
"510","2003.Hellrigl.G","South Tirol, Italy",800,"Amblyoponinae",0,188
"511","2003.Hellrigl.G","South Tirol, Italy",900,"Amblyoponinae",0,189
"512","2003.Hellrigl.G","South Tirol, Italy",1000,"Amblyoponinae",0,190
"513","2003.Hellrigl.G","South Tirol, Italy",1100,"Amblyoponinae",0,191
"514","2003.Hellrigl.G","South Tirol, Italy",1200,"Amblyoponinae",0,192
"515","2003.Hellrigl.G","South Tirol, Italy",1300,"Amblyoponinae",0,193
"516","2003.Hellrigl.G","South Tirol, Italy",1400,"Amblyoponinae",0,194
"517","2003.Hellrigl.G","South Tirol, Italy",1500,"Amblyoponinae",0,195
"518","2003.Hellrigl.G","South Tirol, Italy",1600,"Amblyoponinae",0,196
"519","2003.Hellrigl.G","South Tirol, Italy",1700,"Amblyoponinae",0,197
"520","2003.Hellrigl.G","South Tirol, Italy",1800,"Amblyoponinae",0,198
"521","2003.Hellrigl.G","South Tirol, Italy",1900,"Amblyoponinae",0,199
"522","2003.Hellrigl.G","South Tirol, Italy",2000,"Amblyoponinae",0,200
"523","2003.Hellrigl.G","South Tirol, Italy",2100,"Amblyoponinae",0,201
"524","2003.Hellrigl.G","South Tirol, Italy",2200,"Amblyoponinae",0,202
"525","2003.Hellrigl.G","South Tirol, Italy",2300,"Amblyoponinae",0,203
"526","2003.Hellrigl.G","South Tirol, Italy",2400,"Amblyoponinae",0,204
"527","2003.Hellrigl.G","South Tirol, Italy",2500,"Amblyoponinae",0,205
"528","2006.Glaser.G","Alps, Austria",400,"Amblyoponinae",0,206
"529","2006.Glaser.G","Alps, Austria",500,"Amblyoponinae",0,207
"530","2006.Glaser.G","Alps, Austria",600,"Amblyoponinae",0,208
"531","2006.Glaser.G","Alps, Austria",700,"Amblyoponinae",0,209
"532","2006.Glaser.G","Alps, Austria",800,"Amblyoponinae",0,210
"533","2006.Glaser.G","Alps, Austria",900,"Amblyoponinae",0,211
"534","2006.Glaser.G","Alps, Austria",1000,"Amblyoponinae",0,212
"535","2006.Glaser.G","Alps, Austria",1100,"Amblyoponinae",0,213
"536","2006.Glaser.G","Alps, Austria",1200,"Amblyoponinae",0,214
"537","2006.Glaser.G","Alps, Austria",1300,"Amblyoponinae",0,215
"538","2006.Glaser.G","Alps, Austria",1400,"Amblyoponinae",0,216
"539","2006.Glaser.G","Alps, Austria",1500,"Amblyoponinae",0,217
"540","2006.Glaser.G","Alps, Austria",1600,"Amblyoponinae",0,218
"541","2006.Glaser.G","Alps, Austria",1700,"Amblyoponinae",0,219
"542","2006.Glaser.G","Alps, Austria",1800,"Amblyoponinae",0,220
"543","2006.Glaser.G","Alps, Austria",1900,"Amblyoponinae",0,221
"544","2006.Glaser.G","Alps, Austria",2000,"Amblyoponinae",0,222
"545","2006.Glaser.G","Alps, Austria",2100,"Amblyoponinae",0,223
"546","2007.Lessard et al.A","Smoky Mtns, USA",379,"Amblyoponinae",1,224
"547","2007.Lessard et al.A","Smoky Mtns, USA",403,"Amblyoponinae",1,225
"548","2007.Lessard et al.A","Smoky Mtns, USA",440,"Amblyoponinae",1,226
"549","2007.Lessard et al.A","Smoky Mtns, USA",462,"Amblyoponinae",1,227
"550","2007.Lessard et al.A","Smoky Mtns, USA",511,"Amblyoponinae",1,228
"551","2007.Lessard et al.A","Smoky Mtns, USA",520,"Amblyoponinae",1,229
"552","2007.Lessard et al.A","Smoky Mtns, USA",625,"Amblyoponinae",1,230
"553","2007.Lessard et al.A","Smoky Mtns, USA",656,"Amblyoponinae",1,231
"554","2007.Lessard et al.A","Smoky Mtns, USA",719,"Amblyoponinae",1,232
"555","2007.Lessard et al.A","Smoky Mtns, USA",786,"Amblyoponinae",1,233
"557","2007.Lessard et al.A","Smoky Mtns, USA",941,"Amblyoponinae",1,235
"558","2007.Lessard et al.A","Smoky Mtns, USA",988,"Amblyoponinae",1,236
"559","2007.Lessard et al.A","Smoky Mtns, USA",1087,"Amblyoponinae",1,237
"561","2007.Lessard et al.A","Smoky Mtns, USA",1231,"Amblyoponinae",1,239
"562","2007.Lessard et al.A","Smoky Mtns, USA",1342,"Amblyoponinae",1,240
"563","2007.Lessard et al.A","Smoky Mtns, USA",1419,"Amblyoponinae",1,241
"564","2007.Lessard et al.A","Smoky Mtns, USA",1456,"Amblyoponinae",1,242
"565","2007.Lessard et al.A","Smoky Mtns, USA",1530,"Amblyoponinae",1,243
"566","2007.Lessard et al.A","Smoky Mtns, USA",1651,"Amblyoponinae",0,244
"567","2007.Lessard et al.A","Smoky Mtns, USA",1707,"Amblyoponinae",0,245
"568","2007.Lessard et al.A","Smoky Mtns, USA",1742,"Amblyoponinae",0,246
"569","2008.Sabu et al.A","Western Ghats, India",300,"Amblyoponinae",0,247
"572","2008.Sabu et al.A","Western Ghats, India",600,"Amblyoponinae",0,250
"574","2008.Sabu et al.A","Western Ghats, India",800,"Amblyoponinae",0,252
"576","2008.Sabu et al.A","Western Ghats, India",1000,"Amblyoponinae",0,254
"582","2008.Sabu et al.A","Western Ghats, India",1650,"Amblyoponinae",0,260
"583","2011.Burwell&Nakamura.A","McPherson Range, Australia",300,"Amblyoponinae",3,261
"585","2011.Burwell&Nakamura.A","McPherson Range, Australia",500,"Amblyoponinae",4,263
"587","2011.Burwell&Nakamura.A","McPherson Range, Australia",700,"Amblyoponinae",4,265
"589","2011.Burwell&Nakamura.A","McPherson Range, Australia",900,"Amblyoponinae",4,267
"591","2011.Burwell&Nakamura.A","McPherson Range, Australia",1100,"Amblyoponinae",2,269
"592","2011.Karaman.G","Montenegro",100,"Amblyoponinae",0,270
"593","2011.Karaman.G","Montenegro",200,"Amblyoponinae",0,271
"594","2011.Karaman.G","Montenegro",300,"Amblyoponinae",0,272
"595","2011.Karaman.G","Montenegro",400,"Amblyoponinae",0,273
"596","2011.Karaman.G","Montenegro",500,"Amblyoponinae",0,274
"597","2011.Karaman.G","Montenegro",600,"Amblyoponinae",0,275
"598","2011.Karaman.G","Montenegro",700,"Amblyoponinae",0,276
"599","2011.Karaman.G","Montenegro",800,"Amblyoponinae",0,277
"600","2011.Karaman.G","Montenegro",900,"Amblyoponinae",0,278
"601","2011.Karaman.G","Montenegro",1000,"Amblyoponinae",0,279
"602","2011.Karaman.G","Montenegro",1100,"Amblyoponinae",0,280
"603","2011.Karaman.G","Montenegro",1200,"Amblyoponinae",0,281
"604","2011.Karaman.G","Montenegro",1300,"Amblyoponinae",0,282
"605","2011.Karaman.G","Montenegro",1400,"Amblyoponinae",0,283
"606","2011.Karaman.G","Montenegro",1500,"Amblyoponinae",0,284
"607","2011.Karaman.G","Montenegro",1600,"Amblyoponinae",0,285
"608","2011.Karaman.G","Montenegro",1700,"Amblyoponinae",0,286
"609","2011.Karaman.G","Montenegro",1800,"Amblyoponinae",0,287
"610","2011.Longino&Colwell.A","Volcan Barva, Costa Rica",50,"Amblyoponinae",4,288
"611","2011.Longino&Colwell.A","Volcan Barva, Costa Rica",150,"Amblyoponinae",4,289
"613","2011.Longino&Colwell.A","Volcan Barva, Costa Rica",300,"Amblyoponinae",4,291
"615","2011.Longino&Colwell.A","Volcan Barva, Costa Rica",500,"Amblyoponinae",4,293
"620","2011.Longino&Colwell.A","Volcan Barva, Costa Rica",1070,"Amblyoponinae",0,298
"625","2011.Longino&Colwell.A","Volcan Barva, Costa Rica",1500,"Amblyoponinae",0,303
"630","2011.Longino&Colwell.A","Volcan Barva, Costa Rica",2000,"Amblyoponinae",0,308
"631","2012.Sarnat&Economo.G","Fiji",0,"Amblyoponinae",0,309
"632","2012.Sarnat&Economo.G","Fiji",100,"Amblyoponinae",0,310
"633","2012.Sarnat&Economo.G","Fiji",200,"Amblyoponinae",1,311
"634","2012.Sarnat&Economo.G","Fiji",300,"Amblyoponinae",1,312
"635","2012.Sarnat&Economo.G","Fiji",400,"Amblyoponinae",0,313
"636","2012.Sarnat&Economo.G","Fiji",500,"Amblyoponinae",0,314
"637","2012.Sarnat&Economo.G","Fiji",600,"Amblyoponinae",0,315
"638","2012.Sarnat&Economo.G","Fiji",700,"Amblyoponinae",0,316
"639","2012.Sarnat&Economo.G","Fiji",800,"Amblyoponinae",0,317
"640","2012.Sarnat&Economo.G","Fiji",900,"Amblyoponinae",0,318
"641","2012.Sarnat&Economo.G","Fiji",1000,"Amblyoponinae",0,319
"642","2012.Sarnat&Economo.G","Fiji",1100,"Amblyoponinae",0,320
"643","2012.Sarnat&Economo.G","Fiji",1200,"Amblyoponinae",0,321
"644","2012.Sarnat&Economo.G","Fiji",1300,"Amblyoponinae",0,322
"645","1963.Gregg.G","Colorado, USA",1000,"Cerapachyinae",0,1
"646","1963.Gregg.G","Colorado, USA",1100,"Cerapachyinae",0,2
"647","1963.Gregg.G","Colorado, USA",1200,"Cerapachyinae",0,3
"648","1963.Gregg.G","Colorado, USA",1300,"Cerapachyinae",0,4
"649","1963.Gregg.G","Colorado, USA",1400,"Cerapachyinae",0,5
"650","1963.Gregg.G","Colorado, USA",1500,"Cerapachyinae",0,6
"651","1963.Gregg.G","Colorado, USA",1600,"Cerapachyinae",0,7
"652","1963.Gregg.G","Colorado, USA",1700,"Cerapachyinae",0,8
"653","1963.Gregg.G","Colorado, USA",1800,"Cerapachyinae",0,9
"654","1963.Gregg.G","Colorado, USA",1900,"Cerapachyinae",0,10
"655","1963.Gregg.G","Colorado, USA",2000,"Cerapachyinae",0,11
"656","1963.Gregg.G","Colorado, USA",2100,"Cerapachyinae",0,12
"657","1963.Gregg.G","Colorado, USA",2200,"Cerapachyinae",0,13
"658","1963.Gregg.G","Colorado, USA",2300,"Cerapachyinae",0,14
"659","1963.Gregg.G","Colorado, USA",2400,"Cerapachyinae",0,15
"660","1963.Gregg.G","Colorado, USA",2500,"Cerapachyinae",0,16
"661","1963.Gregg.G","Colorado, USA",2600,"Cerapachyinae",0,17
"662","1963.Gregg.G","Colorado, USA",2700,"Cerapachyinae",0,18
"663","1963.Gregg.G","Colorado, USA",2800,"Cerapachyinae",0,19
"664","1963.Gregg.G","Colorado, USA",2900,"Cerapachyinae",0,20
"665","1963.Gregg.G","Colorado, USA",3000,"Cerapachyinae",0,21
"666","1963.Gregg.G","Colorado, USA",3100,"Cerapachyinae",0,22
"667","1963.Gregg.G","Colorado, USA",3200,"Cerapachyinae",0,23
"668","1963.Gregg.G","Colorado, USA",3300,"Cerapachyinae",0,24
"669","1963.Gregg.G","Colorado, USA",3400,"Cerapachyinae",0,25
"670","1963.Gregg.G","Colorado, USA",3500,"Cerapachyinae",0,26
"671","1963.Gregg.G","Colorado, USA",3600,"Cerapachyinae",0,27
"672","1963.Gregg.G","Colorado, USA",3700,"Cerapachyinae",0,28
"673","1963.Gregg.G","Colorado, USA",3800,"Cerapachyinae",0,29
"674","1963.Gregg.G","Colorado, USA",3900,"Cerapachyinae",0,30
"675","1963.Gregg.G","Colorado, USA",4000,"Cerapachyinae",0,31
"676","1963.Gregg.G","Colorado, USA",4100,"Cerapachyinae",0,32
"677","1963.Gregg.G","Colorado, USA",4200,"Cerapachyinae",0,33
"678","1982.Allred.G","Utah, USA",700,"Cerapachyinae",0,34
"679","1982.Allred.G","Utah, USA",800,"Cerapachyinae",0,35
"680","1982.Allred.G","Utah, USA",900,"Cerapachyinae",0,36
"681","1982.Allred.G","Utah, USA",1000,"Cerapachyinae",0,37
"682","1982.Allred.G","Utah, USA",1100,"Cerapachyinae",0,38
"683","1982.Allred.G","Utah, USA",1200,"Cerapachyinae",0,39
"684","1982.Allred.G","Utah, USA",1300,"Cerapachyinae",0,40
"685","1982.Allred.G","Utah, USA",1400,"Cerapachyinae",0,41
"686","1982.Allred.G","Utah, USA",1500,"Cerapachyinae",0,42
"687","1982.Allred.G","Utah, USA",1600,"Cerapachyinae",0,43
"688","1982.Allred.G","Utah, USA",1700,"Cerapachyinae",0,44
"689","1982.Allred.G","Utah, USA",1800,"Cerapachyinae",0,45
"690","1982.Allred.G","Utah, USA",1900,"Cerapachyinae",0,46
"691","1982.Allred.G","Utah, USA",2000,"Cerapachyinae",0,47
"692","1982.Allred.G","Utah, USA",2100,"Cerapachyinae",0,48
"693","1982.Allred.G","Utah, USA",2200,"Cerapachyinae",0,49
"694","1982.Allred.G","Utah, USA",2300,"Cerapachyinae",0,50
"695","1982.Allred.G","Utah, USA",2400,"Cerapachyinae",0,51
"696","1982.Allred.G","Utah, USA",2500,"Cerapachyinae",0,52
"697","1982.Allred.G","Utah, USA",2600,"Cerapachyinae",0,53
"698","1982.Allred.G","Utah, USA",2700,"Cerapachyinae",0,54
"699","1982.Allred.G","Utah, USA",2800,"Cerapachyinae",0,55
"700","1982.Allred.G","Utah, USA",2900,"Cerapachyinae",0,56
"701","1982.Allred.G","Utah, USA",3000,"Cerapachyinae",0,57
"702","1982.Allred.G","Utah, USA",3100,"Cerapachyinae",0,58
"703","1982.Allred.G","Utah, USA",3200,"Cerapachyinae",0,59
"704","1982.Allred.G","Utah, USA",3300,"Cerapachyinae",0,60
"705","1982.Allred.G","Utah, USA",3400,"Cerapachyinae",0,61
"706","1982.Moody&Francke.G","W Texas, USA",100,"Cerapachyinae",0,62
"707","1982.Moody&Francke.G","W Texas, USA",200,"Cerapachyinae",0,63
"708","1982.Moody&Francke.G","W Texas, USA",300,"Cerapachyinae",0,64
"709","1982.Moody&Francke.G","W Texas, USA",400,"Cerapachyinae",0,65
"710","1982.Moody&Francke.G","W Texas, USA",500,"Cerapachyinae",1,66
"711","1982.Moody&Francke.G","W Texas, USA",600,"Cerapachyinae",1,67
"712","1982.Moody&Francke.G","W Texas, USA",700,"Cerapachyinae",1,68
"713","1982.Moody&Francke.G","W Texas, USA",800,"Cerapachyinae",1,69
"714","1982.Moody&Francke.G","W Texas, USA",900,"Cerapachyinae",0,70
"715","1982.Moody&Francke.G","W Texas, USA",1000,"Cerapachyinae",0,71
"716","1982.Moody&Francke.G","W Texas, USA",1100,"Cerapachyinae",0,72
"717","1982.Moody&Francke.G","W Texas, USA",1200,"Cerapachyinae",0,73
"718","1982.Moody&Francke.G","W Texas, USA",1300,"Cerapachyinae",0,74
"719","1982.Moody&Francke.G","W Texas, USA",1400,"Cerapachyinae",0,75
"720","1982.Moody&Francke.G","W Texas, USA",1500,"Cerapachyinae",0,76
"721","1982.Moody&Francke.G","W Texas, USA",1600,"Cerapachyinae",0,77
"722","1982.Moody&Francke.G","W Texas, USA",1700,"Cerapachyinae",0,78
"723","1982.Moody&Francke.G","W Texas, USA",1800,"Cerapachyinae",0,79
"724","1982.Moody&Francke.G","W Texas, USA",1900,"Cerapachyinae",0,80
"725","1982.Moody&Francke.G","W Texas, USA",2000,"Cerapachyinae",0,81
"726","1982.Moody&Francke.G","W Texas, USA",2100,"Cerapachyinae",0,82
"727","1982.Moody&Francke.G","W Texas, USA",2200,"Cerapachyinae",0,83
"728","1982.Moody&Francke.G","W Texas, USA",2300,"Cerapachyinae",0,84
"729","1982.Moody&Francke.G","W Texas, USA",2400,"Cerapachyinae",0,85
"730","1983.VanPelt.G","Chisos Mtns, USA",1000,"Cerapachyinae",0,86
"731","1983.VanPelt.G","Chisos Mtns, USA",1100,"Cerapachyinae",0,87
"732","1983.VanPelt.G","Chisos Mtns, USA",1200,"Cerapachyinae",0,88
"733","1983.VanPelt.G","Chisos Mtns, USA",1300,"Cerapachyinae",0,89
"734","1983.VanPelt.G","Chisos Mtns, USA",1400,"Cerapachyinae",0,90
"735","1983.VanPelt.G","Chisos Mtns, USA",1500,"Cerapachyinae",0,91
"736","1983.VanPelt.G","Chisos Mtns, USA",1600,"Cerapachyinae",1,92
"737","1983.VanPelt.G","Chisos Mtns, USA",1700,"Cerapachyinae",0,93
"738","1983.VanPelt.G","Chisos Mtns, USA",1800,"Cerapachyinae",0,94
"739","1983.VanPelt.G","Chisos Mtns, USA",1900,"Cerapachyinae",0,95
"740","1983.VanPelt.G","Chisos Mtns, USA",2000,"Cerapachyinae",0,96
"741","1983.VanPelt.G","Chisos Mtns, USA",2100,"Cerapachyinae",0,97
"742","1983.VanPelt.G","Chisos Mtns, USA",2200,"Cerapachyinae",0,98
"743","1983.VanPelt.G","Chisos Mtns, USA",2300,"Cerapachyinae",0,99
"744","1986.Wheeler&Wheeler.G","Nevada, USA",100,"Cerapachyinae",0,100
"745","1986.Wheeler&Wheeler.G","Nevada, USA",200,"Cerapachyinae",0,101
"746","1986.Wheeler&Wheeler.G","Nevada, USA",300,"Cerapachyinae",0,102
"747","1986.Wheeler&Wheeler.G","Nevada, USA",400,"Cerapachyinae",0,103
"748","1986.Wheeler&Wheeler.G","Nevada, USA",500,"Cerapachyinae",0,104
